%OpenBCI Raw EEG Data
%
%Sample Rate = 250.0 Hz
%First Column = SampleIndex
%Other Columns = EEG data in microvolts
153, 1034.04, 206.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
154, 1025.27, 224.43, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
155, 1028.18, 219.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
156, 1024.74, 209.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
157, 1015.17, 222.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
158, 1016.04, 205.81, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
159, 1004.67, 215.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
160, 1002.92, 211.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
161, 999.30, 198.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
162, 992.60, 219.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
163, 990.88, 197.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
164, 992.71, 210.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
165, 999.97, 211.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
166, 995.97, 197.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
167, 987.84, 211.56, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
168, 997.22, 198.89, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
169, 984.88, 198.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
170, 972.68, 199.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
171, 980.50, 189.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
172, 978.22, 203.71, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
173, 982.56, 195.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
174, 974.40, 191.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
175, 969.82, 200.96, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
176, 973.78, 186.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
177, 964.34, 197.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
178, 962.06, 193.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
179, 958.71, 184.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
180, 951.78, 192.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
181, 952.14, 179.51, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
182, 942.42, 185.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
183, 943.80, 185.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
184, 942.44, 178.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
185, 935.31, 189.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
186, 940.11, 183.60, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
187, 936.25, 183.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
188, 934.62, 184.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
189, 932.05, 176.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
190, 927.28, 183.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
191, 929.16, 181.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
192, 921.85, 176.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
193, 924.31, 187.80, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
194, 923.26, 181.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
195, 917.94, 180.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
196, 917.67, 183.62, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
197, 913.61, 175.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
198, 908.58, 183.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
199, 907.95, 178.68, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
200, 904.89, 177.63, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
201, 902.09, 182.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
202, 894.85, 170.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
203, 890.96, 175.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
204, 893.51, 176.98, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
205, 887.90, 166.70, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
206, 883.32, 178.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
207, 885.98, 173.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
208, 880.75, 174.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
209, 876.77, 177.88, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
210, 880.39, 166.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
211, 875.29, 181.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
212, 872.86, 170.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
213, 871.49, 169.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
214, 865.84, 181.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
215, 864.43, 160.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
216, 862.96, 176.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
217, 863.18, 172.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
218, 858.44, 162.92, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
219, 851.85, 176.31, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
220, 852.38, 159.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
221, 846.10, 174.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
222, 843.13, 176.87, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
223, 841.19, 163.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
224, 845.81, 187.75, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
225, 850.64, 174.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
226, 844.09, 181.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
227, 848.20, 189.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
228, 852.47, 178.72, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
229, 842.79, 201.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
230, 844.05, 190.79, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
231, 836.83, 186.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
232, 833.63, 194.77, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
233, 835.66, 175.82, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
234, 822.43, 189.45, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
235, 826.25, 183.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
236, 821.25, 173.94, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
237, 816.22, 190.93, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
238, 819.75, 174.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
239, 808.48, 185.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
240, 813.42, 185.97, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
241, 813.58, 175.53, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
242, 805.53, 192.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
243, 812.44, 174.54, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
244, 804.93, 183.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
245, 804.31, 186.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
246, 805.15, 175.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
247, 796.66, 195.76, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
248, 802.92, 179.84, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
249, 795.45, 180.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
250, 792.53, 188.85, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
251, 793.76, 166.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
252, 783.05, 183.73, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
253, 785.69, 178.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
254, 776.83, 170.95, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
255, 775.90, 186.64, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
256, 778.47, 167.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
257, 770.13, 178.48, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
258, 774.33, 180.74, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
